,date,sentiment,status_id,n
2227,12/3/2017,negative,9.37309E+17,5
2228,12/3/2017,positive,9.37137E+17,1
2229,12/3/2017,positive,9.37141E+17,1
2230,12/3/2017,positive,9.37145E+17,1
2231,12/3/2017,positive,9.3728E+17,1
2232,12/3/2017,positive,9.37287E+17,3
2233,12/3/2017,positive,9.37297E+17,1
2234,12/3/2017,positive,9.37301E+17,1
2235,12/3/2017,positive,9.37306E+17,2
2236,12/3/2017,positive,9.37315E+17,2
2237,12/4/2017,negative,9.37642E+17,4
2238,12/4/2017,negative,9.37653E+17,3
2239,12/4/2017,positive,9.37642E+17,1
2240,12/4/2017,positive,9.37653E+17,3
2241,12/4/2017,positive,9.37654E+17,1
2242,12/4/2017,positive,9.37662E+17,3
2243,12/5/2017,positive,9.38102E+17,5
2244,12/6/2017,negative,9.38391E+17,1
2245,12/6/2017,positive,9.38423E+17,1
2246,12/6/2017,positive,9.38441E+17,4
2247,12/7/2017,negative,9.38786E+17,1
2248,12/7/2017,negative,9.38874E+17,1
2249,12/7/2017,negative,9.38878E+17,1
2250,12/7/2017,positive,9.38757E+17,1
2251,12/7/2017,positive,9.38804E+17,3
2252,12/7/2017,positive,9.38862E+17,1
2253,12/7/2017,positive,9.38874E+17,3
2254,12/7/2017,positive,9.38878E+17,1
2255,12/8/2017,negative,9.39149E+17,3
2256,12/8/2017,negative,9.39152E+17,4
2257,12/8/2017,positive,9.39006E+17,3
2258,12/8/2017,positive,9.39007E+17,1
2259,12/8/2017,positive,9.3912E+17,1
2260,12/8/2017,positive,9.39149E+17,2
2261,12/8/2017,positive,9.39189E+17,1
2262,12/9/2017,negative,9.39475E+17,1
2263,12/9/2017,negative,9.3948E+17,7
2264,12/9/2017,negative,9.39485E+17,2
2265,12/9/2017,negative,9.3956E+17,1
2266,12/9/2017,negative,9.39616E+17,3
2267,12/9/2017,negative,9.39634E+17,3
2268,12/9/2017,positive,9.39355E+17,2
2269,12/9/2017,positive,9.39475E+17,4
2270,12/9/2017,positive,9.39478E+17,4
2271,12/9/2017,positive,9.3948E+17,2
2272,12/9/2017,positive,9.39485E+17,3
2273,12/9/2017,positive,9.39521E+17,2
2274,12/9/2017,positive,9.3956E+17,6
2275,12/9/2017,positive,9.39565E+17,3
2276,12/9/2017,positive,9.39643E+17,4
2277,12/10/2017,negative,9.3968E+17,3
2278,12/10/2017,negative,9.3985E+17,1
2279,12/10/2017,negative,9.39851E+17,1
2280,12/10/2017,negative,9.39968E+17,5
2281,12/10/2017,positive,9.3968E+17,1
2282,12/10/2017,positive,9.3985E+17,2
2283,12/10/2017,positive,9.39851E+17,3
2284,12/10/2017,positive,9.39968E+17,1
2285,12/11/2017,negative,9.40224E+17,6
2286,12/12/2017,negative,9.40555E+17,6
2287,12/12/2017,negative,9.40568E+17,3
2288,12/12/2017,negative,9.40584E+17,5
2289,12/12/2017,positive,9.40568E+17,1
2290,12/12/2017,positive,9.40584E+17,1
2291,12/12/2017,positive,9.40588E+17,3
2292,12/12/2017,positive,9.40706E+17,3
2293,12/13/2017,negative,9.40796E+17,1
2294,12/13/2017,negative,9.40905E+17,2
2295,12/13/2017,negative,9.4093E+17,4
2296,12/13/2017,positive,9.40796E+17,5
2297,12/13/2017,positive,9.40905E+17,5
2298,12/13/2017,positive,9.4093E+17,1
2299,12/13/2017,positive,9.40956E+17,1
2300,12/13/2017,positive,9.41095E+17,2
2301,12/14/2017,negative,9.41292E+17,1
2302,12/14/2017,negative,9.41401E+17,1
2303,12/14/2017,negative,9.41404E+17,1
2304,12/14/2017,positive,9.41292E+17,1
2305,12/14/2017,positive,9.41353E+17,6
2306,12/14/2017,positive,9.41404E+17,5
2307,12/14/2017,positive,9.41406E+17,2
2308,12/14/2017,positive,9.41418E+17,1
2309,12/15/2017,positive,9.41668E+17,2
2310,12/15/2017,positive,9.41724E+17,1
2311,12/15/2017,positive,9.41757E+17,5
2312,12/15/2017,positive,9.4179E+17,4
2313,12/16/2017,positive,9.41868E+17,1
2314,12/16/2017,positive,9.41868E+17,1
2315,12/16/2017,positive,9.41869E+17,2
2316,12/16/2017,positive,9.42045E+17,7
2317,12/16/2017,positive,9.42123E+17,1
2318,12/17/2017,positive,9.4244E+17,2
2319,12/17/2017,positive,9.42503E+17,3
2320,12/18/2017,negative,9.42717E+17,2
2321,12/18/2017,negative,9.42827E+17,1
2322,12/18/2017,negative,9.42854E+17,1
2323,12/18/2017,positive,9.42552E+17,3
2324,12/18/2017,positive,9.42717E+17,3
2325,12/18/2017,positive,9.42722E+17,1
2326,12/18/2017,positive,9.4283E+17,2
2327,12/18/2017,positive,9.42841E+17,1
2328,12/18/2017,positive,9.42852E+17,3
2329,12/18/2017,positive,9.42854E+17,2
2330,12/18/2017,positive,9.42857E+17,1
2331,12/18/2017,positive,9.42882E+17,1
2332,12/18/2017,positive,9.42884E+17,1
2333,12/18/2017,positive,9.42905E+17,1
2334,12/19/2017,negative,9.43136E+17,1
2335,12/19/2017,positive,9.42921E+17,2
2336,12/19/2017,positive,9.43074E+17,1
2337,12/19/2017,positive,9.43079E+17,4
2338,12/19/2017,positive,9.43136E+17,2
2339,12/19/2017,positive,9.43214E+17,3
2340,12/20/2017,negative,9.43363E+17,1
2341,12/20/2017,negative,9.43489E+17,2
2342,12/20/2017,positive,9.43363E+17,1
2343,12/20/2017,positive,9.43489E+17,3
2344,12/20/2017,positive,9.43521E+17,6
2345,12/20/2017,positive,9.43534E+17,1
2346,12/20/2017,positive,9.43544E+17,1
2347,12/20/2017,positive,9.43598E+17,1
2348,12/21/2017,negative,9.43819E+17,4
2349,12/21/2017,negative,9.43825E+17,2
2350,12/21/2017,negative,9.43857E+17,1
2351,12/21/2017,positive,9.43825E+17,3
2352,12/21/2017,positive,9.43843E+17,2
2353,12/21/2017,positive,9.43857E+17,1
2354,12/21/2017,positive,9.43908E+17,2
2355,12/22/2017,negative,9.44188E+17,2
2356,12/22/2017,negative,9.44192E+17,1
2357,12/22/2017,negative,9.4421E+17,2
2358,12/22/2017,negative,9.44222E+17,1
2359,12/22/2017,negative,9.44248E+17,1
2360,12/22/2017,negative,9.44308E+17,1
2361,12/22/2017,negative,9.4433E+17,1
2362,12/22/2017,positive,9.44188E+17,5
2363,12/22/2017,positive,9.44192E+17,2
2364,12/22/2017,positive,9.4421E+17,4
2365,12/22/2017,positive,9.44222E+17,2
2366,12/22/2017,positive,9.44223E+17,1
2367,12/22/2017,positive,9.44276E+17,3
2368,12/22/2017,positive,9.44308E+17,2
2369,12/22/2017,positive,9.44308E+17,3
2370,12/23/2017,negative,9.44666E+17,3
2371,12/23/2017,negative,9.447E+17,2
2372,12/23/2017,negative,9.44704E+17,4
2373,12/23/2017,positive,9.44666E+17,1
2374,12/23/2017,positive,9.44667E+17,1
2375,12/23/2017,positive,9.447E+17,3
2376,12/23/2017,positive,9.44704E+17,3
2377,12/24/2017,negative,9.44907E+17,1
2378,12/24/2017,negative,9.44928E+17,5
2379,12/24/2017,negative,9.4503E+17,2
2380,12/24/2017,positive,9.44908E+17,2
2381,12/24/2017,positive,9.44928E+17,4
2382,12/24/2017,positive,9.4503E+17,3
2383,12/25/2017,negative,9.45126E+17,1
2384,12/25/2017,positive,9.45126E+17,7
2385,12/25/2017,positive,9.4514E+17,1
2386,12/25/2017,positive,9.45287E+17,1
2387,12/25/2017,positive,9.45436E+17,1
2388,12/25/2017,positive,9.45437E+17,4
2389,12/26/2017,negative,9.45625E+17,1
2390,12/26/2017,negative,9.45646E+17,5
2391,12/26/2017,positive,9.45625E+17,1
2392,12/26/2017,positive,9.45646E+17,3
2393,12/26/2017,positive,9.45781E+17,5
2394,12/27/2017,positive,9.46157E+17,2
2395,12/28/2017,negative,9.46402E+17,4
2396,12/28/2017,negative,9.46416E+17,2
2397,12/28/2017,positive,9.46201E+17,1
2398,12/28/2017,positive,9.46211E+17,1
2399,12/28/2017,positive,9.46402E+17,2
2400,12/28/2017,positive,9.46415E+17,1
2401,12/28/2017,positive,9.46416E+17,1
2402,12/28/2017,positive,9.46505E+17,2
2403,12/28/2017,positive,9.46505E+17,1
2404,12/28/2017,positive,9.46506E+17,1
2405,12/28/2017,positive,9.4652E+17,1
2406,12/29/2017,negative,9.46724E+17,3
2407,12/29/2017,negative,9.46725E+17,1
2408,12/29/2017,negative,9.46729E+17,2
2409,12/29/2017,negative,9.46732E+17,3
2410,12/29/2017,positive,9.46532E+17,2
2411,12/29/2017,positive,9.46724E+17,3
2412,12/29/2017,positive,9.46725E+17,2
2413,12/29/2017,positive,9.46725E+17,1
2414,12/29/2017,positive,9.46725E+17,1
2415,12/29/2017,positive,9.46729E+17,1
2416,12/29/2017,positive,9.46732E+17,1
2417,12/30/2017,negative,9.4695E+17,3
2418,12/30/2017,negative,9.47181E+17,1
2419,12/30/2017,negative,9.47181E+17,1
2420,12/30/2017,negative,9.47214E+17,1
2421,12/30/2017,negative,9.47235E+17,4
2422,12/30/2017,negative,9.47236E+17,1
2423,12/30/2017,positive,9.4695E+17,3
2424,12/30/2017,positive,9.47181E+17,1
2425,12/30/2017,positive,9.47235E+17,2
2426,12/30/2017,positive,9.47236E+17,1
2427,12/31/2017,negative,9.47453E+17,3
2428,12/31/2017,negative,9.47459E+17,1
2429,12/31/2017,negative,9.47461E+17,1
2430,12/31/2017,negative,9.47537E+17,1
2431,12/31/2017,negative,9.47588E+17,1
2432,12/31/2017,negative,9.47593E+17,4
2433,12/31/2017,positive,9.47328E+17,1
2434,12/31/2017,positive,9.47453E+17,2
2435,12/31/2017,positive,9.47459E+17,1
2436,12/31/2017,positive,9.47461E+17,4
2437,12/31/2017,positive,9.47537E+17,2
2438,12/31/2017,positive,9.47545E+17,2
2439,12/31/2017,positive,9.47588E+17,2
2440,12/31/2017,positive,9.47593E+17,5
2441,12/31/2017,positive,9.47614E+17,3
2442,1/1/2018,negative,9.47803E+17,3
2443,1/1/2018,negative,9.47811E+17,2
2444,1/1/2018,positive,9.47803E+17,1
2445,1/1/2018,positive,9.47811E+17,2
2446,1/1/2018,positive,9.47824E+17,2
2447,1/2/2018,negative,9.48164E+17,4
2448,1/2/2018,negative,9.48174E+17,1
2449,1/2/2018,negative,9.48188E+17,1
2450,1/2/2018,negative,9.48194E+17,1
2451,1/2/2018,negative,9.48195E+17,1
2452,1/2/2018,negative,9.48202E+17,2
2453,1/2/2018,negative,9.48206E+17,3
2454,1/2/2018,negative,9.48211E+17,2
2455,1/2/2018,negative,9.48319E+17,1
2456,1/2/2018,negative,9.48322E+17,1
2457,1/2/2018,positive,9.48174E+17,1
2458,1/2/2018,positive,9.48188E+17,3
2459,1/2/2018,positive,9.48189E+17,2
2460,1/2/2018,positive,9.48194E+17,1
2461,1/2/2018,positive,9.48195E+17,2
2462,1/2/2018,positive,9.48202E+17,4
2463,1/2/2018,positive,9.48206E+17,3
2464,1/2/2018,positive,9.48211E+17,1
2465,1/2/2018,positive,9.48255E+17,5
2466,1/2/2018,positive,9.48319E+17,3
2467,1/2/2018,positive,9.48322E+17,1
2468,1/2/2018,positive,9.48322E+17,4
2469,1/3/2018,negative,9.4836E+17,5
2470,1/3/2018,negative,9.48404E+17,1
2471,1/3/2018,negative,9.48549E+17,1
2472,1/3/2018,positive,9.48356E+17,2
2473,1/3/2018,positive,9.4836E+17,1
2474,1/3/2018,positive,9.48404E+17,4
2475,1/3/2018,positive,9.48549E+17,4
2476,1/4/2018,negative,9.48722E+17,1
2477,1/4/2018,negative,9.48872E+17,4
2478,1/4/2018,negative,9.48875E+17,1
2479,1/4/2018,negative,9.4888E+17,1
2480,1/4/2018,negative,9.48944E+17,2
2481,1/4/2018,negative,9.49066E+17,2
2482,1/4/2018,positive,9.48722E+17,1
2483,1/4/2018,positive,9.48738E+17,3
2484,1/4/2018,positive,9.48739E+17,2
2485,1/4/2018,positive,9.48739E+17,1
2486,1/4/2018,positive,9.48875E+17,3
2487,1/4/2018,positive,9.4888E+17,4
2488,1/4/2018,positive,9.48881E+17,1
2489,1/4/2018,positive,9.49066E+17,4
2490,1/5/2018,negative,9.49127E+17,3
2491,1/5/2018,negative,9.49129E+17,1
2492,1/5/2018,negative,9.49288E+17,6
2493,1/5/2018,negative,9.49303E+17,2
2494,1/5/2018,positive,9.49071E+17,1
2495,1/5/2018,positive,9.49129E+17,1
2496,1/5/2018,positive,9.49243E+17,2
2497,1/5/2018,positive,9.49288E+17,3
2498,1/5/2018,positive,9.49303E+17,1
2499,1/6/2018,negative,9.49499E+17,7
2500,1/6/2018,negative,9.49609E+17,1
2501,1/6/2018,negative,9.49611E+17,1
2502,1/6/2018,negative,9.49616E+17,4
2503,1/6/2018,negative,9.49618E+17,2
2504,1/6/2018,positive,9.49496E+17,1
2505,1/6/2018,positive,9.49499E+17,1
2506,1/6/2018,positive,9.49609E+17,2
2507,1/6/2018,positive,9.49611E+17,1
2508,1/6/2018,positive,9.49616E+17,3
2509,1/6/2018,positive,9.49618E+17,6
2510,1/6/2018,positive,9.49619E+17,5
2511,1/7/2018,negative,9.50012E+17,2
2512,1/7/2018,negative,9.50014E+17,3
2513,1/7/2018,negative,9.50023E+17,2
2514,1/7/2018,negative,9.50104E+17,4
2515,1/7/2018,positive,9.50012E+17,2
2516,1/7/2018,positive,9.50014E+17,1
2517,1/7/2018,positive,9.50023E+17,1
2518,1/7/2018,positive,9.50104E+17,2
2519,1/7/2018,positive,9.50105E+17,2
2520,1/8/2018,negative,9.50206E+17,1
2521,1/8/2018,negative,9.50207E+17,2
2522,1/8/2018,negative,9.50502E+17,5
2523,1/8/2018,positive,9.50206E+17,1
2524,1/8/2018,positive,9.50207E+17,3
2525,1/8/2018,positive,9.50444E+17,1
2526,1/8/2018,positive,9.50502E+17,1
2527,1/8/2018,positive,9.50502E+17,2
2528,1/8/2018,positive,9.50507E+17,1
2529,1/9/2018,positive,9.50777E+17,3
2530,1/9/2018,positive,9.50824E+17,2
2531,1/9/2018,positive,9.50863E+17,3
2532,1/9/2018,positive,9.50867E+17,4
2533,1/9/2018,positive,9.5088E+17,3
2534,1/10/2018,negative,9.51094E+17,1
2535,1/10/2018,negative,9.51106E+17,4
2536,1/10/2018,negative,9.5111E+17,3
2537,1/10/2018,positive,9.50884E+17,2
2538,1/10/2018,positive,9.50937E+17,1
2539,1/10/2018,positive,9.50946E+17,3
2540,1/10/2018,positive,9.51094E+17,1
2541,1/10/2018,positive,9.51106E+17,2
2542,1/10/2018,positive,9.5111E+17,1
2543,1/10/2018,positive,9.51184E+17,4
2544,1/10/2018,positive,9.51205E+17,4
2545,1/10/2018,positive,9.51229E+17,1
2546,1/10/2018,positive,9.51237E+17,3
2547,1/11/2018,negative,9.51417E+17,2
2548,1/11/2018,negative,9.51432E+17,4
2549,1/11/2018,negative,9.51442E+17,1
2550,1/11/2018,negative,9.51457E+17,1
2551,1/11/2018,negative,9.51596E+17,2
2552,1/11/2018,positive,9.5131E+17,2
2553,1/11/2018,positive,9.51417E+17,1
2554,1/11/2018,positive,9.51419E+17,2
2555,1/11/2018,positive,9.51432E+17,1
2556,1/11/2018,positive,9.51457E+17,1
2557,1/11/2018,positive,9.51478E+17,1
2558,1/12/2018,negative,9.5165E+17,4
2559,1/12/2018,negative,9.5168E+17,1
2560,1/12/2018,negative,9.51786E+17,2
2561,1/12/2018,negative,9.51788E+17,1
2562,1/12/2018,negative,9.51791E+17,1
2563,1/12/2018,negative,9.51793E+17,1
2564,1/12/2018,negative,9.51798E+17,1
2565,1/12/2018,negative,9.51813E+17,4
2566,1/12/2018,positive,9.51646E+17,3
2567,1/12/2018,positive,9.51647E+17,1
2568,1/12/2018,positive,9.51647E+17,3
2569,1/12/2018,positive,9.51648E+17,4
2570,1/12/2018,positive,9.51676E+17,3
2571,1/12/2018,positive,9.5168E+17,2
2572,1/12/2018,positive,9.51786E+17,1
2573,1/12/2018,positive,9.51788E+17,1
2574,1/12/2018,positive,9.51791E+17,2
2575,1/12/2018,positive,9.51793E+17,2
2576,1/12/2018,positive,9.51798E+17,2
2577,1/12/2018,positive,9.51813E+17,2
2578,1/12/2018,positive,9.51875E+17,5
2579,1/13/2018,negative,9.52167E+17,2
2580,1/13/2018,negative,9.52183E+17,1
2581,1/13/2018,negative,9.52301E+17,4
2582,1/13/2018,positive,9.52167E+17,1
2583,1/13/2018,positive,9.52167E+17,1
2584,1/13/2018,positive,9.52183E+17,1
2585,1/13/2018,positive,9.52301E+17,3
2586,1/14/2018,negative,9.52386E+17,3
2587,1/14/2018,negative,9.52387E+17,1
2588,1/14/2018,negative,9.52525E+17,1
2589,1/14/2018,negative,9.52526E+17,1
2590,1/14/2018,negative,9.52527E+17,2
2591,1/14/2018,negative,9.52528E+17,2
2592,1/14/2018,negative,9.52538E+17,1
2593,1/14/2018,negative,9.52541E+17,2
2594,1/14/2018,positive,9.52385E+17,3
2595,1/14/2018,positive,9.52386E+17,1
2596,1/14/2018,positive,9.52387E+17,1
2597,1/14/2018,positive,9.52525E+17,3
2598,1/14/2018,positive,9.52527E+17,2
2599,1/14/2018,positive,9.52531E+17,3
2600,1/14/2018,positive,9.52538E+17,4
2601,1/14/2018,positive,9.52541E+17,2
2602,1/15/2018,negative,9.53001E+17,1
2603,1/15/2018,positive,9.52888E+17,2
2604,1/15/2018,positive,9.52889E+17,1
2605,1/15/2018,positive,9.52934E+17,1
2606,1/15/2018,positive,9.53001E+17,1
2607,1/16/2018,negative,9.53067E+17,1
2608,1/16/2018,negative,9.53068E+17,2
2609,1/16/2018,negative,9.53264E+17,1
2610,1/16/2018,negative,9.53268E+17,2
2611,1/16/2018,negative,9.53271E+17,6
2612,1/16/2018,negative,9.53272E+17,2
2613,1/16/2018,negative,9.53406E+17,1
2614,1/16/2018,positive,9.53066E+17,1
2615,1/16/2018,positive,9.53067E+17,3
2616,1/16/2018,positive,9.53067E+17,2
2617,1/16/2018,positive,9.53067E+17,1
2618,1/16/2018,positive,9.53068E+17,2
2619,1/16/2018,positive,9.53264E+17,2
2620,1/16/2018,positive,9.53268E+17,1
2621,1/16/2018,positive,9.53271E+17,2
2622,1/16/2018,positive,9.53272E+17,1
2623,1/16/2018,positive,9.53273E+17,4
2624,1/16/2018,positive,9.53352E+17,2
2625,1/16/2018,positive,9.53361E+17,2
2626,1/16/2018,positive,9.53406E+17,1
2627,1/16/2018,positive,9.53407E+17,2
2628,1/17/2018,negative,9.53773E+17,2
2629,1/17/2018,positive,9.53614E+17,1
2630,1/17/2018,positive,9.53769E+17,3
2631,1/17/2018,positive,9.53771E+17,4
2632,1/17/2018,positive,9.53772E+17,5
2633,1/17/2018,positive,9.53773E+17,2
2634,1/18/2018,negative,9.53794E+17,1
2635,1/18/2018,negative,9.53796E+17,2
2636,1/18/2018,negative,9.53797E+17,2
2637,1/18/2018,negative,9.53951E+17,3
2638,1/18/2018,negative,9.53979E+17,1
2639,1/18/2018,negative,9.53988E+17,1
2640,1/18/2018,positive,9.53794E+17,1
2641,1/18/2018,positive,9.53796E+17,4
2642,1/18/2018,positive,9.53797E+17,2
2643,1/18/2018,positive,9.53949E+17,2
2644,1/18/2018,positive,9.53974E+17,3
2645,1/18/2018,positive,9.54092E+17,5
2646,1/18/2018,positive,9.54097E+17,3
2647,1/18/2018,positive,9.54136E+17,1
2648,1/19/2018,negative,9.54324E+17,2
2649,1/19/2018,negative,9.5439E+17,1
2650,1/19/2018,negative,9.54457E+17,2
2651,1/19/2018,positive,9.5439E+17,1
2652,1/19/2018,positive,9.54423E+17,2
2653,1/19/2018,positive,9.54457E+17,2
2654,1/19/2018,positive,9.54478E+17,4
2655,1/20/2018,negative,9.54541E+17,1
2656,1/20/2018,negative,9.54674E+17,4
2657,1/20/2018,negative,9.54681E+17,1
2658,1/20/2018,negative,9.54722E+17,2
2659,1/20/2018,negative,9.54844E+17,1
2660,1/20/2018,positive,9.54541E+17,5
2661,1/20/2018,positive,9.54674E+17,1
2662,1/20/2018,positive,9.54678E+17,1
2663,1/20/2018,positive,9.54681E+17,3
2664,1/20/2018,positive,9.54788E+17,5
2665,1/20/2018,positive,9.54844E+17,2
2666,1/21/2018,negative,9.54876E+17,3
2667,1/21/2018,negative,9.54878E+17,1
2668,1/21/2018,negative,9.55052E+17,2
2669,1/21/2018,negative,9.55056E+17,3
2670,1/21/2018,positive,9.54876E+17,1
2671,1/21/2018,positive,9.54878E+17,2
2672,1/21/2018,positive,9.54901E+17,1
2673,1/21/2018,positive,9.54904E+17,2
2674,1/21/2018,positive,9.55056E+17,1
2675,1/22/2018,negative,9.55249E+17,1
2676,1/22/2018,negative,9.55429E+17,1
2677,1/22/2018,negative,9.55458E+17,1
2678,1/22/2018,positive,9.55249E+17,2
2679,1/22/2018,positive,9.55427E+17,2
2680,1/22/2018,positive,9.55429E+17,1
2681,1/23/2018,negative,9.55659E+17,1
2682,1/23/2018,negative,9.55765E+17,3
2683,1/23/2018,negative,9.55806E+17,2
2684,1/23/2018,positive,9.55659E+17,3
2685,1/23/2018,positive,9.55765E+17,5
2686,1/23/2018,positive,9.55771E+17,2
2687,1/23/2018,positive,9.55806E+17,6
2688,1/24/2018,negative,9.56016E+17,1
2689,1/24/2018,positive,9.56012E+17,1
2690,1/24/2018,positive,9.56016E+17,3
2691,1/24/2018,positive,9.56134E+17,1
2692,1/24/2018,positive,9.56262E+17,1
2693,1/24/2018,positive,9.56298E+17,7
2694,1/25/2018,negative,9.56658E+17,1
2695,1/25/2018,positive,9.56322E+17,4
2696,1/25/2018,positive,9.56579E+17,3
2697,1/25/2018,positive,9.56588E+17,1
2698,1/25/2018,positive,9.56658E+17,1
2699,1/26/2018,negative,9.56939E+17,2
2700,1/26/2018,positive,9.56832E+17,1
2701,1/26/2018,positive,9.56841E+17,2
2702,1/26/2018,positive,9.5685E+17,3
2703,1/26/2018,positive,9.56938E+17,3
2704,1/26/2018,positive,9.57032E+17,3
2705,1/27/2018,negative,9.57221E+17,2
2706,1/27/2018,negative,9.57335E+17,5
2707,1/27/2018,positive,9.57221E+17,3
2708,1/27/2018,positive,9.57388E+17,2
2709,1/28/2018,negative,9.57463E+17,2
2710,1/28/2018,negative,9.57465E+17,1
2711,1/28/2018,positive,9.57463E+17,1
2712,1/28/2018,positive,9.57604E+17,3
2713,1/29/2018,positive,9.5807E+17,1
2714,2/1/2018,negative,9.59032E+17,3
2715,2/1/2018,positive,9.59029E+17,4
2716,2/1/2018,positive,9.59032E+17,1
2717,2/1/2018,positive,9.59034E+17,2
2718,2/2/2018,negative,9.59268E+17,2
2719,2/2/2018,negative,9.59389E+17,1
2720,2/2/2018,negative,9.59393E+17,1
2721,2/2/2018,negative,9.59488E+17,1
2722,2/2/2018,positive,9.59268E+17,3
2723,2/2/2018,positive,9.59389E+17,3
2724,2/2/2018,positive,9.59393E+17,1
2725,2/2/2018,positive,9.59488E+17,3
2726,2/2/2018,positive,9.59488E+17,2
2727,2/2/2018,positive,9.59554E+17,3
2728,2/3/2018,negative,9.59799E+17,1
2729,2/3/2018,negative,9.59799E+17,5
2730,2/3/2018,positive,9.59799E+17,5
2731,2/3/2018,positive,9.59799E+17,1
2732,2/4/2018,negative,9.59946E+17,1
2733,2/4/2018,negative,9.5995E+17,2
2734,2/4/2018,negative,9.59953E+17,2
2735,2/4/2018,positive,9.59946E+17,1
2736,2/4/2018,positive,9.59953E+17,1
2737,2/4/2018,positive,9.60196E+17,3
2738,2/5/2018,negative,9.60486E+17,2
2739,2/5/2018,negative,9.60488E+17,1
2740,2/5/2018,negative,9.60493E+17,4
2741,2/5/2018,negative,9.60523E+17,2
2742,2/5/2018,positive,9.60361E+17,4
2743,2/5/2018,positive,9.60488E+17,2
2744,2/5/2018,positive,9.60493E+17,1
2745,2/5/2018,positive,9.60523E+17,1
2746,2/5/2018,positive,9.60531E+17,3
2747,2/6/2018,negative,9.60869E+17,4
2748,2/6/2018,negative,9.6087E+17,1
2749,2/6/2018,negative,9.60906E+17,1
2750,2/6/2018,negative,9.60907E+17,1
2751,2/6/2018,negative,9.61008E+17,1
2752,2/6/2018,positive,9.60869E+17,2
2753,2/6/2018,positive,9.6087E+17,2
2754,2/6/2018,positive,9.60906E+17,2
2755,2/6/2018,positive,9.60907E+17,1
2756,2/6/2018,positive,9.61008E+17,2
2757,2/7/2018,negative,9.61253E+17,1
2758,2/7/2018,negative,9.61368E+17,1
2759,2/7/2018,positive,9.61039E+17,1
2760,2/7/2018,positive,9.61073E+17,5
2761,2/7/2018,positive,9.61253E+17,4
2762,2/7/2018,positive,9.61299E+17,3
2763,2/7/2018,positive,9.61362E+17,3
2764,2/7/2018,positive,9.61368E+17,5
2765,2/8/2018,positive,9.61557E+17,3
2766,2/8/2018,positive,9.61649E+17,1
2767,2/8/2018,positive,9.61694E+17,4
2768,2/8/2018,positive,9.61743E+17,2
2769,2/9/2018,negative,9.61803E+17,2
2770,2/9/2018,negative,9.6196E+17,1
2771,2/9/2018,negative,9.61963E+17,1
2772,2/9/2018,positive,9.61803E+17,2
2773,2/9/2018,positive,9.61958E+17,2
2774,2/9/2018,positive,9.6196E+17,1
2775,2/9/2018,positive,9.61963E+17,2
2776,2/10/2018,negative,9.62326E+17,1
2777,2/10/2018,negative,9.6233E+17,2
2778,2/10/2018,negative,9.62345E+17,2
2779,2/10/2018,negative,9.62349E+17,3
2780,2/10/2018,negative,9.6239E+17,1
2781,2/10/2018,negative,9.62394E+17,2
2782,2/10/2018,negative,9.62398E+17,1
2783,2/10/2018,positive,9.6233E+17,1
2784,2/10/2018,positive,9.62345E+17,1
2785,2/10/2018,positive,9.62349E+17,1
2786,2/10/2018,positive,9.6239E+17,1
2787,2/10/2018,positive,9.62394E+17,3
2788,2/10/2018,positive,9.6247E+17,5
2789,2/11/2018,negative,9.62754E+17,2
2790,2/11/2018,negative,9.62767E+17,1
2791,2/11/2018,negative,9.62787E+17,2
2792,2/11/2018,positive,9.62754E+17,5
2793,2/11/2018,positive,9.62767E+17,2
2794,2/11/2018,positive,9.62785E+17,6
2795,2/11/2018,positive,9.62787E+17,1
2796,2/12/2018,negative,9.63032E+17,1
2797,2/12/2018,negative,9.63034E+17,8
2798,2/12/2018,positive,9.63034E+17,3
2799,2/13/2018,positive,9.63363E+17,1
2800,2/13/2018,positive,9.63365E+17,1
2801,2/14/2018,negative,9.63853E+17,1
2802,2/14/2018,negative,9.63878E+17,2
2803,2/14/2018,negative,9.63879E+17,1
2804,2/14/2018,positive,9.63839E+17,3
2805,2/14/2018,positive,9.63853E+17,2
2806,2/15/2018,negative,9.6411E+17,4
2807,2/15/2018,negative,9.64152E+17,1
2808,2/15/2018,negative,9.64191E+17,3
2809,2/15/2018,negative,9.64219E+17,2
2810,2/15/2018,negative,9.64219E+17,2
2811,2/15/2018,negative,9.64233E+17,1
2812,2/15/2018,positive,9.64152E+17,3
2813,2/15/2018,positive,9.64191E+17,4
2814,2/15/2018,positive,9.64219E+17,1
2815,2/15/2018,positive,9.64233E+17,1
2816,2/16/2018,negative,9.64512E+17,2
2817,2/16/2018,negative,9.64595E+17,2
2818,2/16/2018,positive,9.64595E+17,1
2819,2/17/2018,negative,9.64724E+17,1
2820,2/17/2018,negative,9.64944E+17,3
2821,2/17/2018,negative,9.64947E+17,3
2822,2/17/2018,negative,9.64949E+17,2
2823,2/17/2018,negative,9.64955E+17,5
2824,2/17/2018,negative,9.64957E+17,1
2825,2/17/2018,negative,9.65009E+17,1
2826,2/17/2018,positive,9.64724E+17,2
2827,2/17/2018,positive,9.64939E+17,1
2828,2/17/2018,positive,9.64944E+17,2
2829,2/17/2018,positive,9.65009E+17,1
2830,2/18/2018,negative,9.65076E+17,4
2831,2/18/2018,negative,9.65079E+17,3
2832,2/18/2018,negative,9.652E+17,2
2833,2/18/2018,negative,9.65203E+17,2
2834,2/18/2018,negative,9.65205E+17,4
